ID,Hotel_name,Hotel_Address,area,Source,Original_Review,Detected_Language,Translated_Review,Review_Without_Emoji,Cleaned_Text,BERT_Text,sentiment,Original_Sentiment,risk_type,Traveller_Suitability,Improvement_Area,Aspect,Emoji_Sentiment,Positive_Emoji_Signals,Negative_Emoji_Signals,Neutral_Emoji_Signals,All_Emoji_Detected,Emoji_Count,Emoji_Signal_Count,Needs_Translation,Was_Translated,Has_Emoji,Has_Emoji_Sentiment_Signal,Review_Length_Characters,Review_Length_Words,Is_Duplicate_Review,Review,Original_Area
2134,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"I had a pleasant stay at this hotel. The staff were very friendly, nice, and helpful, which made the experience comfortable from check-in to check-out. The room was clean and well maintained, and the bed was comfortable. Breakfast was good with a decent variety of choices. The location was convenient, and overall the stay was enjoyable. I would consider staying here again.",en,"I had a pleasant stay at this hotel. The staff were very friendly, nice, and helpful, which made the experience comfortable from check-in to check-out. The room was clean and well maintained, and the bed was comfortable. Breakfast was good with a decent variety of choices. The location was convenient, and overall the stay was enjoyable. I would consider staying here again.","I had a pleasant stay at this hotel. The staff were very friendly, nice, and helpful, which made the experience comfortable from check-in to check-out. The room was clean and well maintained, and the bed was comfortable. Breakfast was good with a decent variety of choices. The location was convenient, and overall the stay was enjoyable. I would consider staying here again.",i had a pleasant stay at this hotel the staff were very friendly nice and helpful which made the experience comfortable from check in to check out the room was clean and well maintained and the bed was comfortable breakfast was good with a decent variety of choices the location was convenient and overall the stay was enjoyable i would consider staying here again,"I had a pleasant stay at this hotel. The staff were very friendly, nice, and helpful, which made the experience comfortable from check-in to check-out. The room was clean and well maintained, and the bed was comfortable. Breakfast was good with a decent variety of choices. The location was convenient, and overall the stay was enjoyable. I would consider staying here again.",positive,positive,Low Risk,Business Travellers,No Major Improvement Needed,Staff & Service,No emoji signal,,,,,0,0,False,False,False,False,375,64,False,"I had a pleasant stay at this hotel. The staff were very friendly, nice, and helpful, which made the experience comfortable from check-in to check-out. The room was clean and well maintained, and the bed was comfortable. Breakfast was good with a decent variety of choices. The location was convenient, and overall the stay was enjoyable. I would consider staying here again.",bukit jalil
2135,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"I had a pleasant stay at this hotel. The room was very clean and comfortable, and the bed made for a great night’s sleep. Breakfast was delicious with a good variety of options. Check-in and check-out were quick and hassle-free, which I really appreciated. The only minor downside is that the hotel is a bit away from the city center, but it's still manageable with transport options. Overall, great value for a relaxing stay! Plus point there is a 24 hrs supermarket just beside the hotel.",en,"I had a pleasant stay at this hotel. The room was very clean and comfortable, and the bed made for a great night’s sleep. Breakfast was delicious with a good variety of options. Check-in and check-out were quick and hassle-free, which I really appreciated. The only minor downside is that the hotel is a bit away from the city center, but it's still manageable with transport options. Overall, great value for a relaxing stay! Plus point there is a 24 hrs supermarket just beside the hotel.","I had a pleasant stay at this hotel. The room was very clean and comfortable, and the bed made for a great night’s sleep. Breakfast was delicious with a good variety of options. Check-in and check-out were quick and hassle-free, which I really appreciated. The only minor downside is that the hotel is a bit away from the city center, but it's still manageable with transport options. Overall, great value for a relaxing stay! Plus point there is a 24 hrs supermarket just beside the hotel.",i had a pleasant stay at this hotel the room was very clean and comfortable and the bed made for a great night s sleep breakfast was delicious with a good variety of options check in and check out were quick and hassle free which i really appreciated the only minor downside is that the hotel is a bit away from the city center but it is still manageable with transport options overall great value for a relaxing stay plus point there is a 24 hrs supermarket just beside the hotel,"I had a pleasant stay at this hotel. The room was very clean and comfortable, and the bed made for a great night’s sleep. Breakfast was delicious with a good variety of options. Check-in and check-out were quick and hassle-free, which I really appreciated. The only minor downside is that the hotel is a bit away from the city center, but it's still manageable with transport options. Overall, great value for a relaxing stay! Plus point there is a 24 hrs supermarket just beside the hotel.",positive,positive,Low Risk,Budget Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,490,91,False,"I had a pleasant stay at this hotel. The room was very clean and comfortable, and the bed made for a great night’s sleep. Breakfast was delicious with a good variety of options. Check-in and check-out were quick and hassle-free, which I really appreciated. The only minor downside is that the hotel is a bit away from the city center, but it's still manageable with transport options. Overall, great value for a relaxing stay! Plus point there is a 24 hrs supermarket just beside the hotel.",bukit jalil
2136,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"Travel to KL for a short get away with family. Location was strategy, super clean, super spacious. Easily stay family of 4. Best deal… breakfast kids below 12yr eat for free. Occasionally we travel back hotel late sometimes or forget to get house keeping when we left the room, we just txt “Nabil” supervisor at front desk and he happily help us to arrange. Super friendly person and a big shout out to him and his team. Definitely be back and the go to hotel from now on when ever I visit. Great job Courtyard.",en,"Travel to KL for a short get away with family. Location was strategy, super clean, super spacious. Easily stay family of 4. Best deal… breakfast kids below 12yr eat for free. Occasionally we travel back hotel late sometimes or forget to get house keeping when we left the room, we just txt “Nabil” supervisor at front desk and he happily help us to arrange. Super friendly person and a big shout out to him and his team. Definitely be back and the go to hotel from now on when ever I visit. Great job Courtyard.","Travel to KL for a short get away with family. Location was strategy, super clean, super spacious. Easily stay family of 4. Best deal… breakfast kids below 12yr eat for free. Occasionally we travel back hotel late sometimes or forget to get house keeping when we left the room, we just txt “Nabil” supervisor at front desk and he happily help us to arrange. Super friendly person and a big shout out to him and his team. Definitely be back and the go to hotel from now on when ever I visit. Great job Courtyard.",travel to kl for a short get away with family location was strategy super clean super spacious easily stay family of 4 best deal breakfast kids below 12yr eat for free occasionally we travel back hotel late sometimes or forget to get house keeping when we left the room we just txt nabil supervisor at front desk and he happily help us to arrange super friendly person and a big shout out to him and his team definitely be back and the go to hotel from now on when ever i visit great job courtyard,"Travel to KL for a short get away with family. Location was strategy, super clean, super spacious. Easily stay family of 4. Best deal… breakfast kids below 12yr eat for free. Occasionally we travel back hotel late sometimes or forget to get house keeping when we left the room, we just txt “Nabil” supervisor at front desk and he happily help us to arrange. Super friendly person and a big shout out to him and his team. Definitely be back and the go to hotel from now on when ever I visit. Great job Courtyard.",positive,positive,Low Risk,Family Travellers,No Major Improvement Needed,Staff & Service,No emoji signal,,,,,0,0,False,False,False,False,511,95,False,"Travel to KL for a short get away with family. Location was strategy, super clean, super spacious. Easily stay family of 4. Best deal… breakfast kids below 12yr eat for free. Occasionally we travel back hotel late sometimes or forget to get house keeping when we left the room, we just txt “Nabil” supervisor at front desk and he happily help us to arrange. Super friendly person and a big shout out to him and his team. Definitely be back and the go to hotel from now on when ever I visit. Great job Courtyard.",bukit jalil
2137,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"Stayed at Courtyard by Marriott Kuala Lumpur and had a very pleasant experience. The room was clean and comfortable, and the facilities were well maintained. The staff were friendly, professional, and attentive, providing good hospitality throughout the stay. The location is convenient, making it easy to get around the city for both business and leisure. Overall, a comfortable and reliable stay, and I would definitely consider staying here again.",en,"Stayed at Courtyard by Marriott Kuala Lumpur and had a very pleasant experience. The room was clean and comfortable, and the facilities were well maintained. The staff were friendly, professional, and attentive, providing good hospitality throughout the stay. The location is convenient, making it easy to get around the city for both business and leisure. Overall, a comfortable and reliable stay, and I would definitely consider staying here again.","Stayed at Courtyard by Marriott Kuala Lumpur and had a very pleasant experience. The room was clean and comfortable, and the facilities were well maintained. The staff were friendly, professional, and attentive, providing good hospitality throughout the stay. The location is convenient, making it easy to get around the city for both business and leisure. Overall, a comfortable and reliable stay, and I would definitely consider staying here again.",stayed at courtyard by marriott kuala lumpur and had a very pleasant experience the room was clean and comfortable and the facilities were well maintained the staff were friendly professional and attentive providing good hospitality throughout the stay the location is convenient making it easy to get around the city for both business and leisure overall a comfortable and reliable stay and i would definitely consider staying here again,"Stayed at Courtyard by Marriott Kuala Lumpur and had a very pleasant experience. The room was clean and comfortable, and the facilities were well maintained. The staff were friendly, professional, and attentive, providing good hospitality throughout the stay. The location is convenient, making it easy to get around the city for both business and leisure. Overall, a comfortable and reliable stay, and I would definitely consider staying here again.",positive,positive,Low Risk,Business Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,450,69,False,"Stayed at Courtyard by Marriott Kuala Lumpur and had a very pleasant experience. The room was clean and comfortable, and the facilities were well maintained. The staff were friendly, professional, and attentive, providing good hospitality throughout the stay. The location is convenient, making it easy to get around the city for both business and leisure. Overall, a comfortable and reliable stay, and I would definitely consider staying here again.",bukit jalil
2138,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"This place is a gem! The location is perfect for shopping and exploring, with easy parking available. Cleanliness is top-notch, making it a comfortable retreat. The staff are incredibly friendly and attentive, adding to the overall pleasant atmosphere. Facilities are well-maintained and cater to all needs, ensuring a restful sleep. Highly recommended!",en,"This place is a gem! The location is perfect for shopping and exploring, with easy parking available. Cleanliness is top-notch, making it a comfortable retreat. The staff are incredibly friendly and attentive, adding to the overall pleasant atmosphere. Facilities are well-maintained and cater to all needs, ensuring a restful sleep. Highly recommended!","This place is a gem! The location is perfect for shopping and exploring, with easy parking available. Cleanliness is top-notch, making it a comfortable retreat. The staff are incredibly friendly and attentive, adding to the overall pleasant atmosphere. Facilities are well-maintained and cater to all needs, ensuring a restful sleep. Highly recommended!",this place is a gem the location is perfect for shopping and exploring with easy parking available cleanliness is top notch making it a comfortable retreat the staff are incredibly friendly and attentive adding to the overall pleasant atmosphere facilities are well maintained and cater to all needs ensuring a restful sleep highly recommended,"This place is a gem! The location is perfect for shopping and exploring, with easy parking available. Cleanliness is top-notch, making it a comfortable retreat. The staff are incredibly friendly and attentive, adding to the overall pleasant atmosphere. Facilities are well-maintained and cater to all needs, ensuring a restful sleep. Highly recommended!",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Location & Accessibility,No emoji signal,,,,,0,0,False,False,False,False,353,54,False,"This place is a gem! The location is perfect for shopping and exploring, with easy parking available. Cleanliness is top-notch, making it a comfortable retreat. The staff are incredibly friendly and attentive, adding to the overall pleasant atmosphere. Facilities are well-maintained and cater to all needs, ensuring a restful sleep. Highly recommended!",bukit jalil
2139,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"The bedding is comfortable, room is clean and quiet. Some distance to city area but just 15mins drive to sunway pyramid! Buffet breakfast is good, we love it!!",en,"The bedding is comfortable, room is clean and quiet. Some distance to city area but just 15mins drive to sunway pyramid! Buffet breakfast is good, we love it!!","The bedding is comfortable, room is clean and quiet. Some distance to city area but just 15mins drive to sunway pyramid! Buffet breakfast is good, we love it!!",the bedding is comfortable room is clean and quiet some distance to city area but just 15mins drive to sunway pyramid buffet breakfast is good we love it,"The bedding is comfortable, room is clean and quiet. Some distance to city area but just 15mins drive to sunway pyramid! Buffet breakfast is good, we love it!!",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Room & Comfort,No emoji signal,,,,,0,0,False,False,False,False,159,28,False,"The bedding is comfortable, room is clean and quiet. Some distance to city area but just 15mins drive to sunway pyramid! Buffet breakfast is good, we love it!!",bukit jalil
2140,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"This hotel is worth your money!! I recently stayed at this hotel with my parents and we had a truly wonderful experience. From the moment we arrived, the staffs were all warm, welcoming, and extremely attentive. The check-in process was smooth. It was my parents anniversary day and the staff managed to give a surprise cake to my parents. I am glad they did! The room was spotless and very comfortable. Bathrooms are clean and no weird smells sound or clogged water. Breakfast was a highlight—fresh, delicious, and with a wide variety of options to suit all tastes. To our surprise, the paneer tikka masala was the best. Location- super convenient. The hotel is perfectly situated at old klang road. You can easily travel to mid valley or OUG. Also, the hotel is connected to a new mall Bloomsvale Shopping Galery. Lots of eateries and a 24hr grocery stall. I highly recommend this hotel and would gladly stay here again. A perfect blend of comfort, service, and convenience.",en,"This hotel is worth your money!! I recently stayed at this hotel with my parents and we had a truly wonderful experience. From the moment we arrived, the staffs were all warm, welcoming, and extremely attentive. The check-in process was smooth. It was my parents anniversary day and the staff managed to give a surprise cake to my parents. I am glad they did! The room was spotless and very comfortable. Bathrooms are clean and no weird smells sound or clogged water. Breakfast was a highlight—fresh, delicious, and with a wide variety of options to suit all tastes. To our surprise, the paneer tikka masala was the best. Location- super convenient. The hotel is perfectly situated at old klang road. You can easily travel to mid valley or OUG. Also, the hotel is connected to a new mall Bloomsvale Shopping Galery. Lots of eateries and a 24hr grocery stall. I highly recommend this hotel and would gladly stay here again. A perfect blend of comfort, service, and convenience.","This hotel is worth your money!! I recently stayed at this hotel with my parents and we had a truly wonderful experience. From the moment we arrived, the staffs were all warm, welcoming, and extremely attentive. The check-in process was smooth. It was my parents anniversary day and the staff managed to give a surprise cake to my parents. I am glad they did! The room was spotless and very comfortable. Bathrooms are clean and no weird smells sound or clogged water. Breakfast was a highlight—fresh, delicious, and with a wide variety of options to suit all tastes. To our surprise, the paneer tikka masala was the best. Location- super convenient. The hotel is perfectly situated at old klang road. You can easily travel to mid valley or OUG. Also, the hotel is connected to a new mall Bloomsvale Shopping Galery. Lots of eateries and a 24hr grocery stall. I highly recommend this hotel and would gladly stay here again. A perfect blend of comfort, service, and convenience.",this hotel is worth your money i recently stayed at this hotel with my parents and we had a truly wonderful experience from the moment we arrived the staffs were all warm welcoming and extremely attentive the check in process was smooth it was my parents anniversary day and the staff managed to give a surprise cake to my parents i am glad they did the room was spotless and very comfortable bathrooms are clean and no weird smells sound or clogged water breakfast was a highlight fresh delicious and with a wide variety of options to suit all tastes to our surprise the paneer tikka masala was the best location super convenient the hotel is perfectly situated at old klang road you can easily travel to mid valley or oug also the hotel is connected to a new mall bloomsvale shopping galery lots of eateries and a 24hr grocery stall i highly recommend this hotel and would gladly stay here again a perfect blend of comfort service and convenience,"This hotel is worth your money!! I recently stayed at this hotel with my parents and we had a truly wonderful experience. From the moment we arrived, the staffs were all warm, welcoming, and extremely attentive. The check-in process was smooth. It was my parents anniversary day and the staff managed to give a surprise cake to my parents. I am glad they did! The room was spotless and very comfortable. Bathrooms are clean and no weird smells sound or clogged water. Breakfast was a highlight—fresh, delicious, and with a wide variety of options to suit all tastes. To our surprise, the paneer tikka masala was the best. Location- super convenient. The hotel is perfectly situated at old klang road. You can easily travel to mid valley or OUG. Also, the hotel is connected to a new mall Bloomsvale Shopping Galery. Lots of eateries and a 24hr grocery stall. I highly recommend this hotel and would gladly stay here again. A perfect blend of comfort, service, and convenience.",positive,positive,Cleanliness/Hygiene Risk,Family Travellers,Cleanliness,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,976,170,False,"This hotel is worth your money!! I recently stayed at this hotel with my parents and we had a truly wonderful experience. From the moment we arrived, the staffs were all warm, welcoming, and extremely attentive. The check-in process was smooth. It was my parents anniversary day and the staff managed to give a surprise cake to my parents. I am glad they did! The room was spotless and very comfortable. Bathrooms are clean and no weird smells sound or clogged water. Breakfast was a highlight—fresh, delicious, and with a wide variety of options to suit all tastes. To our surprise, the paneer tikka masala was the best. Location- super convenient. The hotel is perfectly situated at old klang road. You can easily travel to mid valley or OUG. Also, the hotel is connected to a new mall Bloomsvale Shopping Galery. Lots of eateries and a 24hr grocery stall. I highly recommend this hotel and would gladly stay here again. A perfect blend of comfort, service, and convenience.",bukit jalil
2141,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"I had a truly enjoyable experience staying at this property. The location is unbeatable—everything was within walking distance, which made exploring the area super convenient. The room was clean and comfortable, and the staff went above and beyond to make me feel welcome and cared for. I also appreciated the well-maintained facilities, especially the pool and hot water which made the stay even more relaxing. Overall, it was fantastic value for money. Highly recommended for anyone looking for a hassle-free and cozy place to stay!",en,"I had a truly enjoyable experience staying at this property. The location is unbeatable—everything was within walking distance, which made exploring the area super convenient. The room was clean and comfortable, and the staff went above and beyond to make me feel welcome and cared for. I also appreciated the well-maintained facilities, especially the pool and hot water which made the stay even more relaxing. Overall, it was fantastic value for money. Highly recommended for anyone looking for a hassle-free and cozy place to stay!","I had a truly enjoyable experience staying at this property. The location is unbeatable—everything was within walking distance, which made exploring the area super convenient. The room was clean and comfortable, and the staff went above and beyond to make me feel welcome and cared for. I also appreciated the well-maintained facilities, especially the pool and hot water which made the stay even more relaxing. Overall, it was fantastic value for money. Highly recommended for anyone looking for a hassle-free and cozy place to stay!",i had a truly enjoyable experience staying at this property the location is unbeatable everything was within walking distance which made exploring the area super convenient the room was clean and comfortable and the staff went above and beyond to make me feel welcome and cared for i also appreciated the well maintained facilities especially the pool and hot water which made the stay even more relaxing overall it was fantastic value for money highly recommended for anyone looking for a hassle free and cozy place to stay,"I had a truly enjoyable experience staying at this property. The location is unbeatable—everything was within walking distance, which made exploring the area super convenient. The room was clean and comfortable, and the staff went above and beyond to make me feel welcome and cared for. I also appreciated the well-maintained facilities, especially the pool and hot water which made the stay even more relaxing. Overall, it was fantastic value for money. Highly recommended for anyone looking for a hassle-free and cozy place to stay!",positive,positive,Low Risk,Budget Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,534,88,False,"I had a truly enjoyable experience staying at this property. The location is unbeatable—everything was within walking distance, which made exploring the area super convenient. The room was clean and comfortable, and the staff went above and beyond to make me feel welcome and cared for. I also appreciated the well-maintained facilities, especially the pool and hot water which made the stay even more relaxing. Overall, it was fantastic value for money. Highly recommended for anyone looking for a hassle-free and cozy place to stay!",bukit jalil
2142,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"Overall, I had a good and pleasant stay at the Hotel. The staff - from Security Personnel, Bell Boys, Receptionist to Restaurant Executives very friendly and great customers with professionalism. Room: It was spacious and for the price, its worth the penny. The room was clean, the variety of channel are good amenities in the room are complete. The bed is comfortable. I stayed at Level 20 and it was quiet (which i love the most). If you are like myself who sometime too comfortable in my own skin and prefer to have a full view of the outside, you might want to request room that are not facing to the opposite apartment/condo. Location: It was next to the Bloomsvale Shopping Gallery. I believe (with less traffic), it would take you around 40-1hrs to KL (I might be wrong but it was just 30 minutes from Axiata Arena Bukit Jalil so I guess it is not far from KL either). Food variety: Menu for in room dining is limited I would say but for breakfast it was good - both variety and taste wise. I cant remember the exact name but I found the parata/roti canai with the dal and vegetarian curry was good! The fruits are fresh too.",en,"Overall, I had a good and pleasant stay at the Hotel. The staff - from Security Personnel, Bell Boys, Receptionist to Restaurant Executives very friendly and great customers with professionalism. Room: It was spacious and for the price, its worth the penny. The room was clean, the variety of channel are good amenities in the room are complete. The bed is comfortable. I stayed at Level 20 and it was quiet (which i love the most). If you are like myself who sometime too comfortable in my own skin and prefer to have a full view of the outside, you might want to request room that are not facing to the opposite apartment/condo. Location: It was next to the Bloomsvale Shopping Gallery. I believe (with less traffic), it would take you around 40-1hrs to KL (I might be wrong but it was just 30 minutes from Axiata Arena Bukit Jalil so I guess it is not far from KL either). Food variety: Menu for in room dining is limited I would say but for breakfast it was good - both variety and taste wise. I cant remember the exact name but I found the parata/roti canai with the dal and vegetarian curry was good! The fruits are fresh too.","Overall, I had a good and pleasant stay at the Hotel. The staff - from Security Personnel, Bell Boys, Receptionist to Restaurant Executives very friendly and great customers with professionalism. Room: It was spacious and for the price, its worth the penny. The room was clean, the variety of channel are good amenities in the room are complete. The bed is comfortable. I stayed at Level 20 and it was quiet (which i love the most). If you are like myself who sometime too comfortable in my own skin and prefer to have a full view of the outside, you might want to request room that are not facing to the opposite apartment/condo. Location: It was next to the Bloomsvale Shopping Gallery. I believe (with less traffic), it would take you around 40-1hrs to KL (I might be wrong but it was just 30 minutes from Axiata Arena Bukit Jalil so I guess it is not far from KL either). Food variety: Menu for in room dining is limited I would say but for breakfast it was good - both variety and taste wise. I cant remember the exact name but I found the parata/roti canai with the dal and vegetarian curry was good! The fruits are fresh too.",overall i had a good and pleasant stay at the hotel the staff from security personnel bell boys receptionist to restaurant executives very friendly and great customers with professionalism room it was spacious and for the price its worth the penny the room was clean the variety of channel are good amenities in the room are complete the bed is comfortable i stayed at level 20 and it was quiet which i love the most if you are like myself who sometime too comfortable in my own skin and prefer to have a full view of the outside you might want to request room that are not facing to the opposite apartment condo location it was next to the bloomsvale shopping gallery i believe with less traffic it would take you around 40 1hrs to kl i might be wrong but it was just 30 minutes from axiata arena bukit jalil so i guess it is not far from kl either food variety menu for in room dining is limited i would say but for breakfast it was good both variety and taste wise i cant remember the exact name but i found the parata roti canai with the dal and vegetarian curry was good the fruits are fresh too,"Overall, I had a good and pleasant stay at the Hotel. The staff - from Security Personnel, Bell Boys, Receptionist to Restaurant Executives very friendly and great customers with professionalism. Room: It was spacious and for the price, its worth the penny. The room was clean, the variety of channel are good amenities in the room are complete. The bed is comfortable. I stayed at Level 20 and it was quiet (which i love the most). If you are like myself who sometime too comfortable in my own skin and prefer to have a full view of the outside, you might want to request room that are not facing to the opposite apartment/condo. Location: It was next to the Bloomsvale Shopping Gallery. I believe (with less traffic), it would take you around 40-1hrs to KL (I might be wrong but it was just 30 minutes from Axiata Arena Bukit Jalil so I guess it is not far from KL either). Food variety: Menu for in room dining is limited I would say but for breakfast it was good - both variety and taste wise. I cant remember the exact name but I found the parata/roti canai with the dal and vegetarian curry was good! The fruits are fresh too.",positive,positive,Low Risk,Budget Travellers,Food & Breakfast,Room & Comfort,No emoji signal,,,,,0,0,False,False,False,False,1132,210,False,"Overall, I had a good and pleasant stay at the Hotel. The staff - from Security Personnel, Bell Boys, Receptionist to Restaurant Executives very friendly and great customers with professionalism. Room: It was spacious and for the price, its worth the penny. The room was clean, the variety of channel are good amenities in the room are complete. The bed is comfortable. I stayed at Level 20 and it was quiet (which i love the most). If you are like myself who sometime too comfortable in my own skin and prefer to have a full view of the outside, you might want to request room that are not facing to the opposite apartment/condo. Location: It was next to the Bloomsvale Shopping Gallery. I believe (with less traffic), it would take you around 40-1hrs to KL (I might be wrong but it was just 30 minutes from Axiata Arena Bukit Jalil so I guess it is not far from KL either). Food variety: Menu for in room dining is limited I would say but for breakfast it was good - both variety and taste wise. I cant remember the exact name but I found the parata/roti canai with the dal and vegetarian curry was good! The fruits are fresh too.",bukit jalil
2143,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"Stayed 3 nights — super comfy bed, strong air-cond, and tasty food (loved the putu mayam during tea time!). Spotlessly clean in every corner. Front desk was polite and helpful. As a breastfeeding mom, I truly appreciated their support — just a quick call and staff came within minutes to collect and store my milk. Highly recommended and will definitely return💚💙",en,"Stayed 3 nights — super comfy bed, strong air-cond, and tasty food (loved the putu mayam during tea time!). Spotlessly clean in every corner. Front desk was polite and helpful. As a breastfeeding mom, I truly appreciated their support — just a quick call and staff came within minutes to collect and store my milk. Highly recommended and will definitely return💚💙","Stayed 3 nights — super comfy bed, strong air-cond, and tasty food (loved the putu mayam during tea time!). Spotlessly clean in every corner. Front desk was polite and helpful. As a breastfeeding mom, I truly appreciated their support — just a quick call and staff came within minutes to collect and store my milk. Highly recommended and will definitely return",stayed 3 nights super comfy bed strong air cond and tasty food loved the putu mayam during tea time spotlessly clean in every corner front desk was polite and helpful as a breastfeeding mom i truly appreciated their support just a quick call and staff came within minutes to collect and store my milk highly recommended and will definitely return,"Stayed 3 nights — super comfy bed, strong air-cond, and tasty food (loved the putu mayam during tea time!). Spotlessly clean in every corner. Front desk was polite and helpful. As a breastfeeding mom, I truly appreciated their support — just a quick call and staff came within minutes to collect and store my milk. Highly recommended and will definitely return💚💙",positive,positive,Low Risk,Business Travellers,No Major Improvement Needed,Staff & Service,No emoji signal,,,,💚💙,1,0,False,False,True,False,362,60,False,"Stayed 3 nights — super comfy bed, strong air-cond, and tasty food (loved the putu mayam during tea time!). Spotlessly clean in every corner. Front desk was polite and helpful. As a breastfeeding mom, I truly appreciated their support — just a quick call and staff came within minutes to collect and store my milk. Highly recommended and will definitely return💚💙",bukit jalil
2144,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,The room is clean and spacious. The hotel is still new. It's just a shame that the blanket has a bit of an unpleasant smell. Everything else is okay.,en,The room is clean and spacious. The hotel is still new. It's just a shame that the blanket has a bit of an unpleasant smell. Everything else is okay.,The room is clean and spacious. The hotel is still new. It's just a shame that the blanket has a bit of an unpleasant smell. Everything else is okay.,the room is clean and spacious the hotel is still new it is just a shame that the blanket has a bit of an unpleasant smell everything else is okay,The room is clean and spacious. The hotel is still new. It's just a shame that the blanket has a bit of an unpleasant smell. Everything else is okay.,neutral,neutral,Cleanliness/Hygiene Risk,Business Travellers,Cleanliness,Room & Comfort,No emoji signal,,,,,0,0,False,False,False,False,149,30,False,The room is clean and spacious. The hotel is still new. It's just a shame that the blanket has a bit of an unpleasant smell. Everything else is okay.,bukit jalil
2145,Courtyard by Marriott Kuala Lumpur South,"137 Jalan Puchong, Bukit Jalil, Kuala Lumpur, Malaysia, 58200",bukit jalil,agoda,"My wife and myself were pleasantly surprised by the most friendly and helpful reception. The rooms are spacious and clean. The hotel is barely one and a half years in operation, the facilities are excellent. Everything from the aircon to the bathroom were is perfect condition. The check-in was a breeze, faster than most hotels. I will cettainl recommend my friends to stay here.",en,"My wife and myself were pleasantly surprised by the most friendly and helpful reception. The rooms are spacious and clean. The hotel is barely one and a half years in operation, the facilities are excellent. Everything from the aircon to the bathroom were is perfect condition. The check-in was a breeze, faster than most hotels. I will cettainl recommend my friends to stay here.","My wife and myself were pleasantly surprised by the most friendly and helpful reception. The rooms are spacious and clean. The hotel is barely one and a half years in operation, the facilities are excellent. Everything from the aircon to the bathroom were is perfect condition. The check-in was a breeze, faster than most hotels. I will cettainl recommend my friends to stay here.",my wife and myself were pleasantly surprised by the most friendly and helpful reception the rooms are spacious and clean the hotel is barely one and a half years in operation the facilities are excellent everything from the aircon to the bathroom were is perfect condition the check in was a breeze faster than most hotels i will cettainl recommend my friends to stay here,"My wife and myself were pleasantly surprised by the most friendly and helpful reception. The rooms are spacious and clean. The hotel is barely one and a half years in operation, the facilities are excellent. Everything from the aircon to the bathroom were is perfect condition. The check-in was a breeze, faster than most hotels. I will cettainl recommend my friends to stay here.",positive,positive,Low Risk,Family Travellers,No Major Improvement Needed,Staff & Service,No emoji signal,,,,,0,0,False,False,False,False,380,65,False,"My wife and myself were pleasantly surprised by the most friendly and helpful reception. The rooms are spacious and clean. The hotel is barely one and a half years in operation, the facilities are excellent. Everything from the aircon to the bathroom were is perfect condition. The check-in was a breeze, faster than most hotels. I will cettainl recommend my friends to stay here.",bukit jalil
